celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week,week_total_score,week_rank,week_percent,week_num,is_valid,is_eliminated,judge_score_std,age_zscore,remaining_weeks,cumulative_rank,elimination_risk,weeks_participated,relative_performance,predicted_fan_vote_score,elimination_prob,judge_rank,fan_rank,combined_rank,rank_eliminated,rank_placement,judge_percent,fan_percent,combined_percent,pct_eliminated,pct_placement,methods_agree,rank_correct,pct_correct
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,week3,26.0,6.0,0.0804953560371517,3,True,0,4.870287154747343,1.0674046592037596,9,6.666666666666667,0.6666666666666666,3,-0.1882161436360361,82.45564163426877,0.1754435836573122,6.0,6.0,12.0,False,6.0,0.0804953560371517,0.08758926809055201,0.1680846241277037,False,6.0,True,True,True
Tyson Beckford,Jenna Johnson,Model,New York,United States,52,32,Eliminated Week 3,12,week3,20.0,12.0,0.0619195046439628,3,True,1,4.870287154747343,0.8625285249995831,9,10.333333333333334,1.3333333333333333,3,-1.4201763565264531,34.627979666705585,0.6537202033329441,12.0,12.0,24.0,True,12.0,0.06191950464396285,0.03678389173071113,0.09870339637467399,True,12.0,True,True,True
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,week3,32.0,3.0,0.0990712074303405,3,True,0,4.870287154747343,-1.5276930407158091,9,2.2,0.3333333333333333,5,1.043744069254381,96.15777094512472,0.0384222905487528,3.0,4.0,7.0,False,4.0,0.09907120743034056,0.10214448170399121,0.20121568913433177,False,4.0,True,True,True
Adrian Peterson,Britt Stewart,Athlete,Texas,United States,38,32,Eliminated Week 4,11,week4,21.0,6.0,0.0875,4,True,1,2.926369143432927,-0.0935601012865737,8,8.0,0.75,4,-0.2795894086082409,71.54863294393206,0.2845136705606795,6.0,7.0,13.0,False,7.0,0.0875,0.08684691192330403,0.17434691192330404,False,7.0,True,False,False
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,week4,18.0,10.0,0.075,4,True,0,2.926369143432927,0.6576523907954067,8,7.5,1.25,6,-1.304750573505126,40.25823243971495,0.5974176756028505,10.0,10.0,20.0,False,10.0,0.075,0.04886610719200809,0.12386610719200808,False,10.0,True,True,True
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,week4,25.0,2.0,0.1041666666666666,4,True,0,2.926369143432927,-0.0935601012865737,8,2.6666666666666665,0.25,6,1.0872921445876065,97.97030948433684,0.0202969051566315,2.0,2.0,4.0,False,1.0,0.10416666666666667,0.11891797912550649,0.22308464579217316,False,2.0,True,True,True
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,week4,18.0,10.0,0.075,4,True,0,2.926369143432927,1.955201240755191,8,8.75,1.25,4,-1.304750573505126,32.69870386796273,0.6730129613203727,10.0,11.0,21.0,True,11.0,0.075,0.039690226605063286,0.11469022660506328,True,11.0,True,False,False
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,week4,24.0,3.0,0.1,4,True,0,2.926369143432927,-0.8447725933685541,8,2.5,0.375,6,0.7455717562886445,98.03063351114284,0.0196936648885714,3.0,1.0,4.0,False,1.0,0.1,0.1189912014251832,0.2189912014251832,False,3.0,True,True,True
Harry Jowsey,Rylee Arnold,TV Personality,Unknown,Australia,26,32,Eliminated Week 9,6,week4,21.0,6.0,0.0875,4,True,0,2.926369143432927,-0.9130646381032796,8,9.0,0.75,4,-0.2795894086082409,62.72958589517565,0.3727041410482434,6.0,8.0,14.0,False,8.0,0.0875,0.07614220701453221,0.1636422070145322,False,8.0,True,True,True
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,week4,24.0,3.0,0.1,4,True,0,2.926369143432927,0.4527762565912302,8,2.0,0.375,6,0.7455717562886445,96.63566587746794,0.0336433412253204,3.0,4.0,7.0,False,4.0,0.1,0.11729796668074638,0.21729796668074638,False,4.0,True,True,True
Lele Pons,Brandon Armstrong,Social Media Personality,Unknown,Venezuela,27,32,Eliminated Week 7,8,week4,22.0,5.0,0.0916666666666666,4,True,0,2.926369143432927,-0.8447725933685541,8,4.25,0.625,4,0.0621309796907208,94.3328710320516,0.0566712896794841,5.0,5.0,10.0,False,5.0,0.09166666666666666,0.11450279627862239,0.20616946294528904,False,5.0,True,True,True
Mauricio Umansky,Emma Slater,TV Personality,Unknown,Mexico,53,32,Eliminated Week 6,9,week4,19.0,9.0,0.0791666666666666,4,True,0,2.926369143432927,0.9308205697343086,8,10.25,1.125,4,-0.9630301852061643,60.18508855159222,0.3981491144840777,9.0,9.0,18.0,False,9.0,0.07916666666666666,0.07305365412966522,0.15222032079633188,False,9.0,True,True,True
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,week4,21.0,6.0,0.0875,4,True,0,2.926369143432927,1.0674046592037596,8,6.5,0.75,4,-0.2795894086082409,72.57823721075816,0.2742176278924184,6.0,6.0,12.0,False,6.0,0.0875,0.08809666258097174,0.17559666258097173,False,6.0,True,True,True
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,week4,27.0,1.0,0.1125,4,True,0,2.926369143432927,-1.5276930407158091,8,2.0,0.125,6,1.7707329211855298,96.87978874220912,0.0312021125779087,1.0,3.0,4.0,False,1.0,0.1125,0.11759428704439687,0.23009428704439688,False,1.0,True,True,True
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,week5,21.0,9.0,0.0875,5,True,0,3.1622776601683795,0.6576523907954067,7,7.714285714285714,1.2857142857142858,7,-0.9486832980505138,45.93630481572713,0.5406369518427288,9.0,10.0,19.0,True,9.0,0.0875,0.056175556810052735,0.14367555681005273,False,9.0,False,False,True
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,week5,24.0,4.0,0.1,5,True,0,3.1622776601683795,-0.0935601012865737,7,2.857142857142857,0.5714285714285714,7,0.0,95.14583314176063,0.0485416685823935,4.0,5.0,9.0,False,5.0,0.1,0.11635394218876872,0.21635394218876874,False,5.0,True,True,True
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,week5,24.0,4.0,0.1,5,True,0,3.1622776601683795,1.955201240755191,7,7.8,0.5714285714285714,5,0.0,82.30798499395993,0.1769201500604006,4.0,7.0,11.0,False,7.0,0.1,0.10065452381285483,0.20065452381285484,False,7.0,True,True,True
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,week5,28.0,1.0,0.1166666666666666,5,True,0,3.1622776601683795,-0.8447725933685541,7,2.2857142857142856,0.1428571428571428,7,1.2649110640673518,98.76708111017656,0.0123291888982345,1.0,1.0,2.0,False,1.0,0.11666666666666667,0.12078237024342128,0.23744903691008795,False,1.0,True,True,True
Harry Jowsey,Rylee Arnold,TV Personality,Unknown,Australia,26,32,Eliminated Week 9,6,week5,18.0,10.0,0.075,5,True,0,3.1622776601683795,-0.9130646381032796,7,9.2,1.4285714285714286,5,-1.8973665961010275,50.18716600594387,0.4981283399405612,10.0,9.0,19.0,False,9.0,0.075,0.061373939554171794,0.1363739395541718,True,10.0,False,True,False
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,week5,27.0,3.0,0.1125,5,True,0,3.1622776601683795,0.4527762565912302,7,2.142857142857143,0.4285714285714285,7,0.9486832980505138,95.9350872753736,0.0406491272462641,3.0,4.0,7.0,False,4.0,0.1125,0.11731912192184044,0.22981912192184045,False,3.0,True,True,True
Lele Pons,Brandon Armstrong,Social Media Personality,Unknown,Venezuela,27,32,Eliminated Week 7,8,week5,24.0,4.0,0.1,5,True,0,3.1622776601683795,-0.8447725933685541,7,4.2,0.5714285714285714,5,0.0,97.22244739314398,0.0277755260685601,4.0,2.0,6.0,False,3.0,0.1,0.11889343600132309,0.2188934360013231,False,4.0,True,True,True
Mauricio Umansky,Emma Slater,TV Personality,Unknown,Mexico,53,32,Eliminated Week 6,9,week5,24.0,4.0,0.1,5,True,0,3.1622776601683795,0.9308205697343086,7,9.0,0.5714285714285714,5,0.0,85.79875351404918,0.1420124648595081,4.0,6.0,10.0,False,6.0,0.1,0.10492338840911813,0.20492338840911814,False,6.0,True,True,True
Mira Sorvino,Gleb Savchenko,Actor/Actress,New York,United States,55,32,Eliminated Week 5,10,week5,22.0,8.0,0.0916666666666666,5,True,1,3.1622776601683795,1.0674046592037596,7,6.8,1.1428571428571428,5,-0.6324555320336759,69.40031930767081,0.3059968069232919,8.0,8.0,16.0,False,8.0,0.09166666666666666,0.08486972549366018,0.17653639216032685,False,8.0,True,False,False
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,week5,28.0,1.0,0.1166666666666666,5,True,0,3.1622776601683795,-1.5276930407158091,7,1.8571428571428568,0.1428571428571428,7,1.2649110640673518,97.02665033295564,0.0297334966704435,1.0,3.0,4.0,False,2.0,0.11666666666666667,0.11865399556478877,0.23532066223145542,False,2.0,True,True,True
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,week6,31.0,8.0,0.0962732919254658,6,True,0,4.032893728381274,0.6576523907954067,6,7.75,1.3333333333333333,8,-0.497452443486878,57.47738883842504,0.4252261116157497,6.0,8.0,14.0,False,7.0,0.1043575836917898,0.08249693207873639,0.1868545157705262,False,8.0,True,True,True
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,week6,28.5,2.0,0.1273291925465838,6,True,0,4.032893728381274,-0.0935601012865737,6,2.75,0.3333333333333333,8,-1.1173547192166806,85.0791104836144,0.149208895163856,9.0,5.0,14.0,False,7.0,0.09594164952309707,0.12211350829830721,0.21805515782140428,False,6.0,True,True,True
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,week6,32.0,7.0,0.0993788819875776,6,True,0,4.032893728381274,1.955201240755191,6,7.666666666666667,1.1666666666666667,6,-0.249491533194957,68.14132145542642,0.3185867854457357,5.0,7.0,12.0,False,6.0,0.10772395735926689,0.09780280700757199,0.20552676436683887,False,7.0,True,True,True
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,week6,38.0,4.0,0.1180124223602484,6,True,0,4.032893728381274,-0.8447725933685541,6,2.5,0.6666666666666666,8,1.2382739285565691,98.73912333514156,0.0126087666485845,2.0,1.0,3.0,False,1.0,0.12792219936412944,0.1417196382074957,0.26964183757162513,False,1.0,True,True,True
Harry Jowsey,Rylee Arnold,TV Personality,Unknown,Australia,26,32,Eliminated Week 9,6,week6,29.0,9.0,0.0900621118012422,6,True,0,4.032893728381274,-0.9130646381032796,6,9.166666666666666,1.5,6,-0.99337426407072,36.0973677486506,0.639026322513494,8.0,9.0,17.0,True,9.0,0.09762483635683561,0.05181032325168509,0.1494351596085207,True,9.0,True,False,False
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,week6,39.0,3.0,0.1211180124223602,6,True,0,4.032893728381274,0.4527762565912302,6,2.25,0.5,8,1.48623483884849,92.01369568788768,0.0798630431211231,1.0,3.0,4.0,False,2.0,0.13128857303160651,0.1320666745111866,0.2633552475427931,False,2.0,True,True,True
Lele Pons,Brandon Armstrong,Social Media Personality,Unknown,Venezuela,27,32,Eliminated Week 7,8,week6,37.0,5.0,0.1149068322981366,6,True,0,4.032893728381274,-0.8447725933685541,6,4.333333333333333,0.8333333333333334,6,0.990313018264648,95.19555977557064,0.0480444022442937,3.0,2.0,5.0,False,3.0,0.12455582569665233,0.1366335838790295,0.2611894095756818,False,3.0,True,True,True
Mauricio Umansky,Emma Slater,TV Personality,Unknown,Mexico,53,32,Eliminated Week 6,9,week6,33.0,6.0,0.1024844720496894,6,True,1,4.032893728381274,0.9308205697343086,6,8.5,1.0,6,-0.001530622903036,77.12136370426144,0.2287863629573856,4.0,6.0,10.0,False,4.0,0.11109033102674397,0.11069180475847652,0.2217821357852205,False,5.0,True,False,False
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,week6,29.55555555555556,1.0,0.1304347826086956,6,True,0,4.032893728381274,-1.5276930407158091,6,1.75,0.1666666666666666,8,-0.8556182027974303,86.85660018587636,0.1314339981412365,7.0,4.0,11.0,False,5.0,0.09949504394987846,0.12466472800751097,0.22415977195738943,False,4.0,True,True,True
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,week7,35.0,6.0,0.1241134751773049,7,True,0,1.9639610121239317,0.6576523907954067,5,7.555555555555555,1.2,9,-0.1272937693043289,74.04074174232902,0.2595925825767098,6.0,6.0,12.0,False,6.0,0.12411347517730496,0.11932566042198385,0.24343913559928881,False,6.0,True,True,True
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,week7,37.0,1.0,0.1312056737588652,7,True,0,1.9639610121239317,-0.0935601012865737,5,2.555555555555556,0.2,9,0.8910563851303022,93.09074206932766,0.0690925793067233,1.0,2.0,3.0,False,1.0,0.13120567375886524,0.15002705287924717,0.2812327266381124,False,1.0,True,True,True
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,week7,32.5,7.0,0.1152482269503546,7,True,0,1.9639610121239317,1.955201240755191,5,7.571428571428571,1.4,7,-1.4002314623476178,40.76054728239079,0.5923945271760921,7.0,8.0,15.0,True,7.0,0.11524822695035461,0.06569057939153738,0.180938806341892,True,8.0,True,False,False
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,week7,36.0,4.0,0.1276595744680851,7,True,0,1.9639610121239317,-0.8447725933685541,5,2.6666666666666665,0.8,9,0.3818813079129866,94.04474078552856,0.0595525921447145,4.0,1.0,5.0,False,3.0,0.1276595744680851,0.1515645378391975,0.2792241123072826,False,3.0,True,True,True
Harry Jowsey,Rylee Arnold,TV Personality,Unknown,Australia,26,32,Eliminated Week 9,6,week7,32.0,8.0,0.1134751773049645,7,True,0,1.9639610121239317,-0.9130646381032796,5,9.0,1.6,7,-1.6548190009562755,50.3258432394479,0.496741567605521,8.0,7.0,15.0,False,7.0,0.11347517730496454,0.08110621719240835,0.19458139449737288,False,7.0,True,True,True
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,week7,36.0,4.0,0.1276595744680851,7,True,0,1.9639610121239317,0.4527762565912302,5,2.4444444444444446,0.8,9,0.3818813079129866,88.72527281173821,0.1127472718826179,4.0,4.0,8.0,False,4.0,0.1276595744680851,0.14299156822639794,0.27065114269448304,False,4.0,True,True,True
Lele Pons,Brandon Armstrong,Social Media Personality,Unknown,Venezuela,27,32,Eliminated Week 7,8,week7,36.5,3.0,0.1294326241134751,7,True,1,1.9639610121239317,-0.8447725933685541,5,4.142857142857143,0.6,7,0.6364688465216445,87.49379837958166,0.1250620162041834,3.0,5.0,8.0,False,4.0,0.12943262411347517,0.14100689740257963,0.27043952151605477,False,5.0,True,False,False
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,week7,37.0,1.0,0.1312056737588652,7,True,0,1.9639610121239317,-1.5276930407158091,5,1.6666666666666667,0.2,9,0.8910563851303022,92.01135333000666,0.0798864666999335,1.0,3.0,4.0,False,2.0,0.13120567375886524,0.1482874866466483,0.27949316040551353,False,2.0,True,True,True
Alyson Hannigan,Sasha Farber,Actor/Actress,Washington D.C.,United States,49,32,5th Place,5,week8,36.0,4.0,0.1422924901185771,8,True,0,4.706884522140086,0.6576523907954067,4,7.2,1.0,10,0.3793834918436391,71.07807042657166,0.2892192957342834,3.0,5.0,8.0,False,3.0,0.15031315240083507,0.13534905715370046,0.28566220955453553,False,5.0,True,True,True
Ariana Madix,Pasha Pashkov,TV Personality,Florida,United States,38,32,3rd Place,3,week8,28.5,1.0,0.1660079051383399,8,True,0,4.706884522140086,-0.0935601012865737,4,2.4,0.25,10,-1.2140271738996462,88.73895727483175,0.1126104272516826,6.0,3.0,9.0,False,4.0,0.11899791231732777,0.16897946339664452,0.2879773757139723,False,4.0,True,True,True
Barry Williams,Peta Murgatroyd,Actor/Actress,California,United States,68,32,Eliminated Week 8,7,week8,35.0,5.0,0.1383399209486166,8,True,1,4.706884522140086,1.955201240755191,4,7.25,1.25,8,0.1669287364112011,52.834636284841416,0.4716536371515858,4.0,6.0,10.0,False,6.0,0.14613778705636743,0.10060934636090825,0.24674713341727567,False,6.0,True,False,False
Charity Lawson,Artem Chigvintsev,TV Personality,Georgia,United States,27,32,4th Place,4,week8,39.0,3.0,0.1541501976284585,8,True,0,4.706884522140086,-0.8447725933685541,4,2.7,0.75,10,1.0167477581409532,92.71391315573392,0.0728608684426606,2.0,1.0,3.0,False,1.0,0.162839248434238,0.17654869716282368,0.33938794559706165,False,2.0,True,True,True
Harry Jowsey,Rylee Arnold,TV Personality,Unknown,Australia,26,32,Eliminated Week 9,6,week8,28.0,7.0,0.1106719367588932,8,True,0,4.706884522140086,-0.9130646381032796,4,8.75,1.75,8,-1.320254551615865,40.01916701338224,0.5998083298661776,7.0,7.0,14.0,True,7.0,0.11691022964509394,0.07620573393214744,0.19311596357724137,True,7.0,True,False,False
Jason Mraz,Daniella Karagach,Singer/Rapper,Virginia,United States,46,32,2nd Place,2,week8,33.0,6.0,0.1304347826086956,8,True,0,4.706884522140086,0.4527762565912302,4,2.8,1.5,10,-0.2579807744536749,88.47504288798973,0.1152495711201026,5.0,4.0,9.0,False,4.0,0.13778705636743216,0.168476909469477,0.3062639658369092,False,3.0,True,True,True
Xochitl Gomez,Valentin Chmerkovskiy,Actor/Actress,California,United States,17,32,1st Place,1,week8,40.0,2.0,0.1581027667984189,8,True,0,4.706884522140086,-1.5276930407158091,4,1.7,0.5,10,1.2292025135733913,91.28661531286528,0.0871338468713472,1.0,2.0,3.0,False,1.0,0.16701461377870563,0.17383079252429873,0.34084540630300436,False,1.0,True,True,True
Anna Delvey,Ezra Sosa,Con artist,Unknown,Russia,33,33,Eliminated Week 2,12,week2,17.0,11.0,0.065891472868217,2,True,1,2.764240517940804,-0.1500028714666501,8,9.5,1.375,2,-1.029633213058487,39.15272490742726,0.6084727509257274,11.0,11.0,22.0,False,11.0,0.06589147286821706,0.04070339903946224,0.1065948719076793,False,11.0,True,False,False
Brooks Nader,Gleb Savchenko,Model,New York,United States,27,33,Eliminated Week 4,9,week2,20.0,8.0,0.0775193798449612,2,True,0,2.764240517940804,-0.6059326518455463,8,8.0,1.0,2,0.0556558493545126,84.24647698006464,0.1575352301993535,8.0,8.0,16.0,False,8.0,0.07751937984496124,0.08758312424732251,0.16510250409228375,False,8.0,True,True,True
Chandler Kinney,Brandon Armstrong,Actor/Actress,California,United States,24,33,3rd Place,3,week2,24.0,1.0,0.0930232558139534,2,True,0,2.764240517940804,-0.8338975420349944,8,1.0,0.125,2,1.5027079325718458,97.28378168833432,0.0271621831166568,1.0,1.0,2.0,False,1.0,0.09302325581395349,0.10113678155200462,0.1941600373659581,False,1.0,True,True,True
Danny Amendola,Witney Carson,Athlete,Texas,United States,39,33,5th Place,5,week2,21.0,5.0,0.0813953488372093,2,True,0,2.764240517940804,0.3059269089122461,8,5.0,0.625,2,0.4174188701588459,84.9120496665696,0.1508795033343039,5.0,7.0,12.0,False,7.0,0.08139534883720931,0.0882750574579134,0.1696704062951227,False,7.0,True,True,True
Dwight Howard ,Daniella Karagach,Athlete,Georgia,United States,38,33,Eliminated Week 7,6,week2,22.0,2.0,0.0852713178294573,2,True,0,2.764240517940804,0.22993861218243,8,2.0,0.25,2,0.7791818909631792,93.33412141673976,0.0666587858326025,2.0,4.0,6.0,False,4.0,0.08527131782945736,0.09703069191239112,0.1823020097418485,False,4.0,True,True,True
Eric Roberts,Britt Stewart,Actor/Actress,California,United States,68,33,Eliminated Week 3,10,week2,15.0,12.0,0.0581395348837209,2,True,0,2.764240517940804,2.509587514076911,8,12.5,1.5,2,-1.753159254667154,17.88204094569781,0.8211795905430219,12.0,12.0,24.0,False,12.0,0.05813953488372093,0.01859027309015383,0.07672980797387476,False,12.0,True,True,True
Ilona Maher,Alan Bersten,Athlete,California,United States,28,33,2nd Place,2,week2,21.0,5.0,0.0813953488372093,2,True,0,2.764240517940804,-0.5299443551157302,8,6.5,0.625,2,0.4174188701588459,87.09110107326067,0.1290889892673933,5.0,6.0,11.0,False,6.0,0.08139534883720931,0.0905404118909384,0.1719357607281477,False,6.0,True,True,True
Jenn Tran,Sasha Farber,TV Personality,Florida,United States,26,33,Eliminated Week 6,7,week2,19.0,9.0,0.0736434108527131,2,True,0,2.764240517940804,-0.6819209485753623,8,7.5,1.125,2,-0.3061071714498207,83.10351344487003,0.1689648655512997,9.0,9.0,18.0,False,9.0,0.07364341085271318,0.08639489275205421,0.1600383036047674,False,9.0,True,True,True
